id,order_id,menu_item_id,qty,line_total_cents
18138,9102,25,1,625
18139,9102,6,1,485
18140,9102,18,1,520
18141,9103,20,1,625
18142,9104,11,2,1300
18143,9104,1,1,465
18144,9104,4,1,485
18145,9105,15,1,580
18146,9105,7,1,600
18147,9105,20,1,625
18148,9106,30,1,0
18149,9106,8,1,600
18150,9107,34,1,0
18151,9108,2,1,465
18152,9109,28,1,0
18153,9109,16,1,625
18154,9109,18,1,520
18155,9110,31,1,0
18156,9111,32,1,0
18157,9111,23,1,650
18158,9112,21,1,625
18159,9112,10,2,1300
18160,9112,23,1,650
18161,9113,22,1,650
18162,9114,8,1,600
18163,9114,27,1,695
18164,9115,21,1,625
18165,9116,4,2,970
18166,9117,9,1,600
18167,9117,30,1,0
18168,9118,15,1,580
18169,9118,22,1,650
18170,9119,9,1,600
18171,9120,28,1,0
18172,9120,15,1,580
18173,9121,16,1,625
18174,9121,17,1,625
18175,9122,21,1,625
18176,9123,3,1,465
18177,9124,25,1,625
18178,9125,8,1,600
18179,9126,30,1,0
18180,9126,5,1,485
18181,9126,15,2,1160
18182,9127,9,1,600
18183,9127,6,1,485
18184,9128,4,1,485
18185,9129,20,1,625
18186,9129,20,1,625
18187,9130,20,2,1250
18188,9130,12,1,625
18189,9130,9,1,600
18190,9131,26,1,650
18191,9131,19,1,580
18192,9131,32,2,0
18193,9132,8,1,600
18194,9132,31,1,0
18195,9133,26,1,650
18196,9134,5,2,970
18197,9134,13,1,580
18198,9134,23,1,650
18199,9135,31,2,0
18200,9135,19,1,580
18201,9135,16,1,625
18202,9136,27,1,695
18203,9137,1,1,465
18204,9137,5,1,485
18205,9138,10,1,650
18206,9138,4,1,485
18207,9139,22,1,650
18208,9139,34,2,0
18209,9140,23,1,650
18210,9141,23,1,650
18211,9142,17,1,625
18212,9142,13,1,580
18213,9143,32,2,0
18214,9144,1,1,465
18215,9144,28,1,0
18216,9144,23,1,650
18217,9145,1,1,465
18218,9146,31,1,0
18219,9147,15,1,580
18220,9148,11,1,650
18221,9149,5,1,485
18222,9149,20,1,625
18223,9149,21,1,625
18224,9150,16,1,625
18225,9150,26,1,650
18226,9150,17,1,625
18227,9151,17,1,625
18228,9151,28,1,0
18229,9152,33,2,0
18230,9152,32,1,0
18231,9153,4,1,485
18232,9154,7,1,600
18233,9154,5,1,485
18234,9154,9,1,600
18235,9155,13,1,580
18236,9155,14,1,580
18237,9155,9,1,600
18238,9156,4,1,485
18239,9156,31,1,0
18240,9156,3,1,465
18241,9157,18,1,520
18242,9157,29,2,0
18243,9157,10,1,650
18244,9158,30,2,0
18245,9158,26,2,1300
18246,9158,30,2,0
18247,9159,26,2,1300
18248,9160,15,1,580
18249,9160,20,1,625
18250,9161,9,1,600
18251,9161,6,1,485
18252,9161,26,1,650
18253,9162,14,1,580
18254,9162,11,1,650
18255,9162,12,1,625
18256,9163,13,1,580
18257,9164,24,1,650
18258,9165,7,1,600
18259,9165,3,2,930
18260,9165,4,2,970
18261,9166,12,1,625
18262,9166,12,1,625
18263,9167,25,1,625
18264,9167,15,2,1160
18265,9168,20,1,625
18266,9168,21,2,1250
18267,9168,22,1,650
18268,9169,2,1,465
18269,9170,15,1,580
18270,9170,8,1,600
18271,9170,32,2,0
18272,9171,28,1,0
18273,9171,27,1,695
18274,9171,34,1,0
18275,9172,23,1,650
18276,9173,10,1,650
18277,9173,2,1,465
18278,9174,13,1,580
18279,9175,18,1,520
18280,9175,8,2,1200
18281,9176,3,1,465
18282,9176,27,1,695
18283,9177,11,2,1300
18284,9177,26,1,650
18285,9177,23,1,650
18286,9178,22,1,650
18287,9178,20,1,625
18288,9178,1,2,930
18289,9179,22,1,650
18290,9179,27,1,695
18291,9179,5,2,970
18292,9180,34,1,0
18293,9180,6,1,485
18294,9181,14,1,580
18295,9181,30,1,0
18296,9181,22,1,650
18297,9182,17,1,625
18298,9182,34,1,0
18299,9183,8,1,600
18300,9183,1,1,465
18301,9184,9,1,600
18302,9185,14,1,580
18303,9185,32,1,0
18304,9185,23,1,650
18305,9186,29,1,0
18306,9186,19,1,580
18307,9186,29,1,0
18308,9187,11,1,650
18309,9187,33,1,0
18310,9187,19,1,580
18311,9188,18,1,520
18312,9189,32,1,0
18313,9189,4,1,485
18314,9189,8,1,600
18315,9190,27,1,695
18316,9190,32,1,0
18317,9191,26,1,650
18318,9191,27,1,695
18319,9192,28,1,0
18320,9192,11,1,650
18321,9193,34,1,0
18322,9193,3,1,465
18323,9193,29,1,0
18324,9194,16,1,625
18325,9195,29,1,0
18326,9195,7,1,600
18327,9196,19,2,1160
18328,9196,23,2,1300
18329,9196,1,2,930
18330,9197,21,1,625
18331,9197,21,1,625
18332,9198,7,2,1200
18333,9198,31,1,0
18334,9199,12,1,625
18335,9199,27,1,695
18336,9200,18,1,520
18337,9201,17,1,625
18338,9201,5,1,485
18339,9201,32,2,0
18340,9202,11,1,650
18341,9203,19,1,580
18342,9203,23,1,650
18343,9204,23,2,1300
18344,9204,4,1,485
18345,9205,34,1,0
18346,9206,5,2,970
18347,9206,12,2,1250
18348,9206,22,1,650
18349,9207,6,1,485
18350,9207,30,2,0
18351,9207,3,1,465
18352,9208,15,1,580
18353,9208,15,1,580
18354,9208,17,2,1250
18355,9209,5,1,485
18356,9209,12,1,625
18357,9210,18,1,520
18358,9210,27,1,695
18359,9210,27,1,695
18360,9211,5,1,485
18361,9211,10,1,650
18362,9211,9,1,600
18363,9212,9,2,1200
18364,9213,31,1,0
18365,9213,7,1,600
18366,9214,23,1,650
18367,9214,28,1,0
18368,9215,16,1,625
18369,9216,29,1,0
18370,9216,29,1,0
18371,9216,25,1,625
18372,9217,28,1,0
18373,9218,13,1,580
18374,9219,12,1,625
18375,9219,4,1,485
18376,9219,29,1,0
18377,9220,30,1,0
18378,9221,5,1,485
18379,9221,14,1,580
18380,9221,27,1,695
18381,9222,32,2,0
18382,9222,16,1,625
18383,9223,29,1,0
18384,9223,19,1,580
18385,9223,20,1,625
18386,9224,34,1,0
18387,9225,6,1,485
18388,9226,11,1,650
18389,9227,16,1,625
18390,9227,28,1,0
18391,9228,29,1,0
18392,9228,15,1,580
18393,9228,33,1,0
18394,9229,17,1,625
18395,9229,3,1,465
18396,9229,32,1,0
18397,9230,26,2,1300
18398,9230,28,1,0
18399,9230,20,1,625
18400,9231,18,1,520
18401,9231,11,1,650
18402,9231,33,2,0
18403,9232,16,1,625
18404,9233,13,1,580
18405,9234,15,2,1160
18406,9234,11,1,650
18407,9235,15,1,580
18408,9235,9,1,600
18409,9236,34,1,0
18410,9237,30,1,0
18411,9237,34,1,0
18412,9237,24,1,650
18413,9238,31,1,0
18414,9239,32,1,0
18415,9240,28,1,0
18416,9240,25,1,625
18417,9240,34,1,0
18418,9241,2,1,465
18419,9241,13,1,580
18420,9242,14,1,580
18421,9243,9,1,600
18422,9243,27,2,1390
18423,9244,4,1,485
18424,9244,5,1,485
18425,9245,19,1,580
18426,9245,9,1,600
18427,9245,25,1,625
18428,9246,13,1,580
18429,9246,13,1,580
18430,9247,1,1,465
18431,9248,9,1,600
18432,9248,6,1,485
18433,9249,26,1,650
18434,9250,19,1,580
18435,9250,31,1,0
18436,9251,31,1,0
18437,9251,24,2,1300
18438,9252,30,1,0
18439,9252,6,1,485
18440,9252,28,1,0
18441,9253,24,1,650
18442,9254,30,1,0
18443,9254,32,1,0
18444,9255,18,1,520
18445,9256,11,1,650
18446,9256,11,1,650
18447,9257,33,1,0
18448,9258,31,1,0
18449,9259,19,1,580
18450,9259,8,1,600
18451,9259,8,1,600
18452,9260,20,1,625
18453,9261,21,1,625
18454,9262,9,1,600
18455,9262,30,1,0
18456,9263,3,1,465
18457,9264,29,1,0
18458,9264,34,2,0
18459,9265,4,1,485
18460,9265,7,1,600
18461,9266,4,1,485
18462,9266,8,1,600
18463,9266,11,1,650
18464,9267,27,1,695
18465,9268,13,1,580
18466,9269,14,1,580
18467,9269,9,1,600
18468,9269,13,1,580
18469,9270,25,1,625
18470,9270,22,1,650
18471,9271,29,2,0
18472,9272,25,1,625
18473,9273,25,1,625
18474,9273,4,1,485
18475,9274,26,1,650
18476,9275,19,1,580
18477,9275,24,1,650
18478,9276,18,1,520
18479,9277,26,1,650
18480,9278,2,1,465
18481,9278,30,1,0
18482,9279,22,2,1300
18483,9280,9,1,600
18484,9280,27,1,695
18485,9281,18,1,520
18486,9282,32,1,0
18487,9283,27,2,1390
18488,9283,28,1,0
18489,9284,10,1,650
18490,9284,15,1,580
18491,9284,3,1,465
18492,9285,19,2,1160
18493,9286,29,1,0
18494,9286,9,1,600
18495,9287,18,1,520
18496,9287,17,1,625
18497,9287,25,1,625
18498,9288,18,2,1040
18499,9288,28,1,0
18500,9289,18,1,520
18501,9290,33,1,0
18502,9290,20,1,625
18503,9290,20,1,625
18504,9291,34,1,0
18505,9291,18,1,520
18506,9291,20,1,625
18507,9292,21,1,625
18508,9292,6,1,485
18509,9293,27,1,695
18510,9293,22,1,650
18511,9293,12,1,625
18512,9294,27,2,1390
18513,9294,28,1,0
18514,9294,19,2,1160
18515,9295,4,1,485
18516,9295,20,1,625
18517,9295,9,1,600
18518,9296,32,1,0
18519,9296,23,1,650
18520,9296,22,1,650
18521,9297,22,1,650
18522,9298,4,2,970
18523,9298,27,1,695
18524,9299,5,1,485
18525,9299,21,1,625
18526,9299,16,1,625
18527,9300,18,1,520
18528,9300,33,1,0
18529,9300,8,1,600
18530,9301,14,1,580
18531,9301,31,1,0
18532,9301,29,1,0
18533,9302,23,1,650
18534,9303,3,1,465
18535,9303,3,1,465
18536,9304,34,1,0
18537,9304,31,1,0
18538,9305,29,1,0
18539,9305,20,1,625
18540,9305,34,1,0
18541,9306,8,1,600
18542,9307,19,1,580
18543,9307,27,2,1390
18544,9308,10,1,650
18545,9309,11,1,650
18546,9309,30,1,0
18547,9309,19,1,580
18548,9310,27,1,695
18549,9310,34,1,0
18550,9310,33,2,0
18551,9311,16,1,625
18552,9312,12,1,625
18553,9312,3,1,465
18554,9312,5,1,485
18555,9313,30,2,0
18556,9313,7,2,1200
18557,9314,24,1,650
18558,9315,20,1,625
18559,9315,15,1,580
18560,9315,29,1,0
18561,9316,29,1,0
18562,9316,19,1,580
18563,9317,25,1,625
18564,9317,19,1,580
18565,9318,3,1,465
18566,9318,29,1,0
18567,9318,19,1,580
18568,9319,1,1,465
18569,9320,1,1,465
18570,9321,22,1,650
18571,9322,5,1,485
18572,9322,11,1,650
18573,9322,19,1,580
18574,9323,9,1,600
18575,9323,8,2,1200
18576,9323,7,2,1200
18577,9324,21,1,625
18578,9325,3,1,465
18579,9326,34,1,0
18580,9326,34,1,0
18581,9326,26,1,650
18582,9327,29,1,0
18583,9327,2,2,930
18584,9328,29,1,0
18585,9328,23,1,650
18586,9329,26,2,1300
18587,9329,32,1,0
18588,9330,2,2,930
18589,9330,9,1,600
18590,9331,32,1,0
18591,9331,17,1,625
18592,9331,6,1,485
18593,9332,20,1,625
18594,9332,6,1,485
18595,9332,9,1,600
18596,9333,21,1,625
18597,9334,26,1,650
18598,9334,11,1,650
18599,9335,31,1,0
18600,9335,2,1,465
18601,9336,14,1,580
18602,9337,14,1,580
18603,9337,8,1,600
18604,9337,1,1,465
18605,9338,9,1,600
18606,9339,12,1,625
18607,9339,29,1,0
18608,9340,34,1,0
18609,9341,6,2,970
18610,9341,22,2,1300
18611,9341,3,2,930
18612,9342,2,2,930
18613,9342,6,1,485
18614,9343,7,1,600
18615,9344,34,1,0
18616,9344,6,2,970
18617,9345,16,2,1250
18618,9346,17,2,1250
18619,9347,7,1,600
18620,9347,8,1,600
18621,9347,8,2,1200
18622,9348,19,1,580
18623,9349,33,2,0
18624,9349,31,1,0
18625,9349,10,1,650
18626,9350,23,1,650
18627,9350,2,1,465
18628,9350,4,1,485
18629,9351,17,1,625
18630,9351,2,1,465
18631,9351,12,1,625
18632,9352,21,2,1250
18633,9353,31,2,0
18634,9353,8,1,600
18635,9354,14,1,580
18636,9354,30,1,0
18637,9354,26,1,650
18638,9355,2,1,465
18639,9355,33,1,0
18640,9355,34,1,0
18641,9356,20,1,625
18642,9356,4,1,485
18643,9357,21,1,625
18644,9357,20,1,625
18645,9358,32,1,0
18646,9358,3,1,465
18647,9358,16,2,1250
18648,9359,24,1,650
18649,9360,33,1,0
18650,9360,25,1,625
18651,9361,25,1,625
18652,9362,8,1,600
18653,9362,34,1,0
18654,9362,3,1,465
18655,9363,34,1,0
18656,9363,9,1,600
18657,9363,21,1,625
18658,9364,27,1,695
18659,9365,33,2,0
18660,9365,8,1,600
18661,9366,31,1,0
18662,9366,14,1,580
18663,9366,31,1,0
18664,9367,21,1,625
18665,9367,9,1,600
18666,9368,22,1,650
18667,9368,23,2,1300
18668,9369,34,1,0
18669,9370,23,1,650
18670,9370,26,2,1300
18671,9371,13,1,580
18672,9372,32,1,0
18673,9373,15,1,580
18674,9373,8,1,600
18675,9373,13,1,580
18676,9374,20,1,625
18677,9374,14,1,580
18678,9375,2,1,465
18679,9376,12,1,625
18680,9376,25,1,625
18681,9377,8,1,600
18682,9377,20,1,625
18683,9377,22,1,650
18684,9378,19,1,580
18685,9378,30,2,0
18686,9378,30,1,0
18687,9379,17,1,625
18688,9379,28,1,0
18689,9380,29,2,0
18690,9380,13,1,580
18691,9381,11,1,650
18692,9382,11,1,650
18693,9382,33,1,0
18694,9382,14,1,580
18695,9383,34,1,0
18696,9384,26,1,650
18697,9385,31,2,0
18698,9386,14,2,1160
18699,9386,11,1,650
18700,9386,12,1,625
18701,9387,29,1,0
18702,9387,2,1,465
18703,9388,10,2,1300
18704,9388,22,1,650
18705,9388,5,1,485
18706,9389,31,1,0
18707,9389,6,1,485
18708,9389,17,1,625
18709,9390,33,1,0
18710,9391,32,1,0
18711,9391,4,2,970
18712,9391,22,1,650
18713,9392,4,1,485
18714,9392,18,1,520
18715,9392,24,1,650
18716,9393,14,1,580
18717,9393,29,1,0
18718,9394,17,1,625
18719,9394,33,1,0
18720,9395,22,1,650
18721,9395,19,2,1160
18722,9396,32,1,0
18723,9396,1,1,465
18724,9397,21,1,625
18725,9397,8,1,600
18726,9398,5,1,485
18727,9398,32,1,0
18728,9399,33,1,0
18729,9399,6,1,485
18730,9400,32,2,0
18731,9400,4,1,485
18732,9401,8,1,600
18733,9402,34,1,0
18734,9402,1,1,465
18735,9403,29,1,0
18736,9403,7,1,600
18737,9404,21,1,625
18738,9404,10,1,650
18739,9405,2,1,465
18740,9405,6,1,485
18741,9405,12,1,625
18742,9406,31,1,0
18743,9407,2,2,930
18744,9407,33,1,0
18745,9408,8,1,600
18746,9408,33,1,0
18747,9408,12,1,625
18748,9409,3,2,930
18749,9410,4,1,485
18750,9411,15,1,580
18751,9412,19,1,580
18752,9412,12,1,625
18753,9412,10,1,650
18754,9413,31,1,0
18755,9413,5,1,485
18756,9413,6,1,485
18757,9414,33,1,0
18758,9414,22,1,650
18759,9415,11,2,1300
18760,9416,24,1,650
18761,9416,10,1,650
18762,9417,7,1,600
18763,9417,20,1,625
18764,9418,30,1,0
18765,9418,3,1,465
18766,9418,5,1,485
18767,9419,34,2,0
18768,9419,24,1,650
18769,9419,22,1,650
18770,9420,34,2,0
18771,9420,31,1,0
18772,9420,7,2,1200
18773,9421,33,1,0
18774,9421,30,2,0
18775,9422,30,2,0
18776,9423,30,2,0
18777,9423,9,1,600
18778,9423,16,1,625
18779,9424,24,2,1300
18780,9425,5,1,485
18781,9425,31,1,0
18782,9425,33,1,0
18783,9426,10,1,650
18784,9426,29,1,0
18785,9426,3,1,465
18786,9427,15,1,580
18787,9427,27,1,695
18788,9427,7,1,600
18789,9428,33,1,0
18790,9429,12,1,625
18791,9429,13,1,580
18792,9430,24,1,650
18793,9430,25,1,625
18794,9431,10,1,650
18795,9431,1,1,465
18796,9431,15,1,580
18797,9432,31,1,0
18798,9432,26,1,650
18799,9433,3,2,930
18800,9433,28,1,0
18801,9434,31,1,0
18802,9434,33,2,0
18803,9435,19,1,580
18804,9435,10,1,650
18805,9435,16,1,625
18806,9436,3,2,930
18807,9437,14,1,580
18808,9437,31,1,0
18809,9437,14,1,580
18810,9438,23,1,650
18811,9439,5,2,970
18812,9440,17,1,625
18813,9441,31,1,0
18814,9441,31,1,0
18815,9441,28,2,0
18816,9442,4,1,485
18817,9442,5,1,485
18818,9442,1,1,465
18819,9443,5,1,485
18820,9443,29,1,0
18821,9443,3,2,930
18822,9444,17,1,625
18823,9444,12,2,1250
18824,9445,24,1,650
18825,9445,19,1,580
18826,9446,4,1,485
18827,9447,29,1,0
18828,9447,30,1,0
18829,9448,9,1,600
18830,9448,33,1,0
18831,9448,7,1,600
18832,9449,6,1,485
18833,9450,18,1,520
18834,9450,30,1,0
18835,9451,31,1,0
18836,9451,29,1,0
18837,9452,28,1,0
18838,9452,23,1,650
18839,9453,11,1,650
18840,9453,4,1,485
18841,9453,6,1,485
18842,9454,22,1,650
18843,9454,30,1,0
18844,9455,9,1,600
18845,9455,34,1,0
18846,9456,2,1,465
18847,9456,33,1,0
18848,9456,19,2,1160
18849,9457,21,1,625
18850,9458,28,1,0
18851,9458,7,1,600
18852,9458,20,1,625
18853,9459,3,1,465
18854,9459,6,1,485
18855,9459,7,1,600
18856,9460,17,1,625
18857,9460,14,1,580
18858,9460,28,1,0
18859,9461,1,1,465
18860,9461,11,1,650
18861,9462,31,1,0
18862,9463,13,1,580
18863,9463,4,1,485
18864,9463,20,1,625
18865,9464,23,1,650
18866,9464,27,1,695
18867,9464,11,1,650
18868,9465,12,1,625
18869,9465,26,1,650
18870,9466,22,1,650
18871,9467,33,1,0
18872,9468,22,1,650
18873,9469,1,1,465
18874,9469,23,1,650
18875,9470,11,1,650
18876,9471,2,1,465
18877,9471,25,2,1250
18878,9472,28,1,0
18879,9472,4,1,485
18880,9472,14,1,580
18881,9473,9,1,600
18882,9473,15,1,580
18883,9473,8,1,600
18884,9474,20,1,625
18885,9474,27,1,695
18886,9474,16,2,1250
18887,9475,26,1,650
18888,9475,2,2,930
18889,9476,14,1,580
18890,9477,23,1,650
18891,9477,29,2,0
18892,9478,34,1,0
18893,9478,33,1,0
18894,9478,21,1,625
18895,9479,17,2,1250
18896,9480,8,1,600
18897,9480,20,1,625
18898,9481,25,1,625
18899,9481,27,2,1390
18900,9481,1,2,930
18901,9482,34,1,0
18902,9483,13,1,580
18903,9484,20,1,625
18904,9485,9,1,600
18905,9486,15,1,580
18906,9486,9,1,600
18907,9486,15,1,580
18908,9487,1,1,465
18909,9488,21,1,625
18910,9488,22,1,650
18911,9489,4,1,485
18912,9490,26,1,650
18913,9490,12,1,625
18914,9490,5,1,485
18915,9491,10,1,650
18916,9492,12,1,625
18917,9492,6,1,485
18918,9492,21,2,1250
18919,9493,15,1,580
18920,9493,32,2,0
18921,9493,21,1,625
18922,9494,10,1,650
18923,9495,12,2,1250
18924,9495,4,1,485
18925,9496,26,1,650
18926,9497,17,1,625
18927,9497,28,1,0
18928,9498,11,1,650
18929,9498,7,1,600
18930,9499,4,1,485
18931,9499,33,1,0
18932,9499,9,2,1200
18933,9500,7,1,600
18934,9500,3,1,465
18935,9500,15,2,1160
18936,9501,31,1,0
18937,9501,1,2,930
18938,9502,23,1,650
18939,9502,29,2,0
18940,9502,25,2,1250
18941,9503,24,1,650
18942,9503,28,1,0
18943,9504,2,1,465
18944,9504,3,1,465
18945,9504,30,1,0
18946,9505,8,1,600
18947,9506,19,1,580
18948,9506,12,1,625
18949,9507,4,2,970
18950,9507,19,1,580
18951,9507,28,1,0
18952,9508,16,1,625
18953,9508,16,1,625
18954,9508,26,1,650
18955,9509,6,1,485
18956,9510,25,1,625
18957,9511,4,1,485
18958,9512,32,1,0
18959,9512,24,1,650
18960,9513,14,1,580
18961,9513,6,1,485
18962,9513,1,1,465
18963,9514,17,2,1250
18964,9514,27,1,695
18965,9514,4,1,485
18966,9515,24,1,650
18967,9516,27,1,695
18968,9517,14,1,580
18969,9517,15,1,580
18970,9518,20,2,1250
18971,9518,1,1,465
18972,9519,27,1,695
18973,9520,8,1,600
18974,9521,11,1,650
18975,9521,17,1,625
18976,9521,10,1,650
18977,9522,5,1,485
18978,9522,31,1,0
18979,9522,26,1,650
18980,9523,17,2,1250
18981,9523,33,1,0
18982,9524,29,1,0
18983,9524,10,1,650
18984,9524,6,1,485
18985,9525,5,1,485
18986,9526,20,1,625
18987,9527,33,1,0
18988,9528,20,1,625
18989,9528,14,1,580
18990,9528,21,1,625
18991,9529,27,1,695
18992,9529,7,1,600
18993,9530,28,1,0
18994,9531,9,2,1200
18995,9532,32,2,0
18996,9532,23,1,650
18997,9532,11,1,650
18998,9533,3,1,465
18999,9533,34,1,0
19000,9534,31,1,0
19001,9535,34,1,0
19002,9536,3,1,465
19003,9537,15,1,580
19004,9537,14,2,1160
19005,9538,29,1,0
19006,9539,18,1,520
19007,9539,27,1,695
19008,9540,18,1,520
19009,9540,2,1,465
19010,9540,6,1,485
19011,9541,5,1,485
19012,9541,23,1,650
19013,9541,28,1,0
19014,9542,18,1,520
19015,9542,20,1,625
19016,9543,26,2,1300
19017,9544,32,1,0
19018,9544,2,1,465
19019,9544,6,1,485
19020,9545,24,1,650
19021,9545,32,1,0
19022,9546,34,1,0
19023,9546,30,1,0
19024,9547,28,1,0
19025,9547,13,1,580
19026,9548,12,1,625
19027,9549,18,1,520
19028,9550,6,1,485
19029,9551,29,1,0
19030,9551,32,1,0
19031,9551,23,1,650
19032,9552,16,1,625
19033,9553,11,1,650
19034,9553,19,1,580
19035,9553,4,1,485
19036,9554,33,1,0
19037,9554,34,1,0
19038,9554,29,1,0
19039,9555,26,1,650
19040,9556,4,1,485
19041,9556,23,1,650
19042,9556,2,1,465
19043,9557,19,1,580
19044,9557,23,1,650
19045,9558,19,1,580
19046,9558,33,1,0
19047,9559,11,1,650
19048,9560,18,1,520
19049,9560,32,1,0
19050,9561,7,1,600
19051,9562,12,1,625
19052,9562,1,1,465
19053,9563,14,1,580
19054,9564,17,1,625
19055,9565,13,1,580
19056,9565,4,1,485
19057,9565,3,1,465
19058,9566,33,2,0
19059,9566,14,1,580
19060,9567,23,1,650
19061,9568,29,1,0
19062,9569,3,2,930
19063,9569,21,1,625
19064,9569,11,1,650
19065,9570,2,1,465
19066,9570,29,1,0
19067,9571,17,1,625
19068,9571,30,1,0
19069,9571,11,1,650
19070,9572,28,1,0
19071,9572,5,1,485
19072,9572,23,1,650
19073,9573,15,1,580
19074,9573,4,2,970
19075,9573,15,1,580
19076,9574,7,1,600
19077,9574,19,1,580
19078,9575,1,1,465
19079,9575,17,1,625
19080,9576,19,1,580
19081,9577,23,1,650
19082,9578,30,1,0
19083,9578,2,1,465
19084,9579,32,1,0
19085,9579,28,2,0
19086,9580,7,1,600
19087,9580,8,1,600
19088,9581,9,1,600
19089,9582,30,1,0
19090,9583,17,1,625
19091,9583,24,2,1300
19092,9583,15,2,1160
19093,9584,4,1,485
19094,9585,7,1,600
19095,9585,16,1,625
19096,9586,34,1,0
19097,9586,12,2,1250
19098,9586,31,2,0
19099,9587,22,1,650
19100,9587,18,2,1040
19101,9588,20,2,1250
19102,9588,31,1,0
19103,9589,22,1,650
19104,9590,11,2,1300
19105,9591,32,1,0
19106,9592,32,1,0
19107,9593,12,1,625
19108,9594,22,1,650
19109,9594,3,1,465
19110,9595,14,2,1160
19111,9596,5,1,485
19112,9597,2,1,465
19113,9598,27,1,695
19114,9598,17,1,625
19115,9598,6,1,485
19116,9599,8,1,600
19117,9599,6,1,485
19118,9600,17,1,625
19119,9600,4,1,485
19120,9601,3,1,465
19121,9602,34,2,0
19122,9602,33,2,0
19123,9602,15,1,580
19124,9603,7,1,600
19125,9603,11,1,650
19126,9603,34,1,0
19127,9604,24,1,650
19128,9604,24,1,650
19129,9605,1,1,465
19130,9605,5,1,485
19131,9606,22,1,650
19132,9606,15,1,580
19133,9607,18,1,520
19134,9608,33,1,0
19135,9608,18,2,1040
19136,9609,15,1,580
19137,9610,2,1,465
19138,9610,25,1,625
19139,9610,23,1,650
19140,9611,8,1,600
19141,9612,19,2,1160
19142,9612,25,1,625
19143,9612,3,1,465
19144,9613,30,1,0
19145,9613,11,2,1300
19146,9614,11,1,650
19147,9614,27,1,695
19148,9615,11,1,650
19149,9616,4,2,970
19150,9617,29,1,0
19151,9617,13,2,1160
19152,9617,29,2,0
19153,9618,13,2,1160
19154,9618,7,1,600
19155,9618,33,1,0
19156,9619,27,1,695
19157,9620,16,1,625
19158,9620,15,1,580
19159,9620,26,1,650
19160,9621,21,1,625
19161,9622,12,1,625
19162,9622,15,1,580
19163,9622,15,1,580
19164,9623,19,1,580
19165,9623,18,1,520
19166,9624,20,1,625
19167,9624,30,2,0
19168,9624,14,1,580
19169,9625,9,1,600
19170,9625,17,1,625
19171,9625,2,1,465
19172,9626,17,1,625
19173,9626,10,1,650
19174,9627,4,1,485
19175,9628,26,1,650
19176,9628,3,1,465
19177,9629,6,2,970
19178,9629,17,2,1250
19179,9629,26,1,650
19180,9630,16,1,625
19181,9630,23,1,650
19182,9630,13,1,580
19183,9631,3,1,465
19184,9632,23,1,650
19185,9633,20,1,625
19186,9634,1,1,465
19187,9634,6,1,485
19188,9634,6,1,485
19189,9635,6,1,485
