id,employee_id,customer_id,status,subtotal_cents,tax_cents,total_cents,created_at
16731,1,36,1,520,32,552,2024-11-06T12:08:24
16732,4,2,1,1740,109,1849,2024-11-06T12:46:37
16733,8,23,1,1810,113,1923,2024-11-06T12:51:57
16734,6,14,1,930,58,988,2024-11-06T12:46:26
16735,9,19,1,1135,71,1206,2024-11-06T12:37:15
16736,9,12,1,1810,113,1923,2024-11-06T12:31:25
16737,8,23,1,1250,78,1328,2024-11-06T13:10:15
16738,2,39,1,485,30,515,2024-11-06T13:04:58
16739,1,49,1,1145,72,1217,2024-11-06T13:51:44
16740,6,5,1,1600,100,1700,2024-11-06T13:22:33
16741,5,20,1,1115,70,1185,2024-11-06T13:35:03
16742,2,15,1,625,39,664,2024-11-06T13:16:31
16743,6,15,1,970,61,1031,2024-11-06T13:58:03
16744,9,48,1,625,39,664,2024-11-06T13:59:59
16745,8,23,1,1250,78,1328,2024-11-06T13:51:15
16746,8,12,1,465,29,494,2024-11-06T13:00:57
16747,2,41,1,485,30,515,2024-11-06T13:58:56
16748,5,28,1,1825,114,1939,2024-11-06T13:22:29
16749,1,8,1,1345,84,1429,2024-11-06T13:14:54
16750,5,14,1,1250,78,1328,2024-11-06T13:49:35
16751,2,26,1,650,41,691,2024-11-06T13:57:06
16752,4,40,1,0,0,0,2024-11-06T13:31:47
16753,10,46,1,625,39,664,2024-11-06T13:05:22
16754,7,11,1,1275,80,1355,2024-11-06T13:54:17
16755,3,48,1,1900,119,2019,2024-11-06T14:33:05
16756,7,15,1,2385,149,2534,2024-11-06T14:16:23
16757,9,31,1,0,0,0,2024-11-06T14:06:56
16758,9,25,1,650,41,691,2024-11-06T14:42:19
16759,9,48,1,1275,80,1355,2024-11-06T14:39:13
16760,7,32,1,485,30,515,2024-11-06T14:05:50
16761,3,24,1,1805,113,1918,2024-11-06T14:38:22
16762,7,48,1,625,39,664,2024-11-06T14:02:36
16763,10,35,1,1205,75,1280,2024-11-06T14:21:18
16764,1,13,1,0,0,0,2024-11-06T14:18:22
16765,7,11,1,930,58,988,2024-11-06T14:08:08
16766,9,14,1,1250,78,1328,2024-11-06T14:53:57
16767,3,27,1,1555,97,1652,2024-11-06T14:38:42
16768,4,48,1,650,41,691,2024-11-06T14:51:15
16769,9,32,1,625,39,664,2024-11-06T15:28:21
16770,8,13,1,625,39,664,2024-11-06T15:02:38
16771,10,9,1,1300,81,1381,2024-11-06T15:58:30
16772,6,28,1,2345,147,2492,2024-11-06T15:55:07
16773,2,17,1,600,38,638,2024-11-06T15:44:25
16774,5,35,1,1850,116,1966,2024-11-06T15:28:06
16775,4,13,1,2430,152,2582,2024-11-06T15:34:37
16776,4,31,1,1170,73,1243,2024-11-06T15:29:46
16777,10,45,1,1735,108,1843,2024-11-06T15:41:06
16778,7,21,1,600,38,638,2024-11-06T15:58:45
16779,3,18,1,580,36,616,2024-11-06T15:51:02
16780,4,41,1,650,41,691,2024-11-06T15:14:25
16781,10,22,1,1115,70,1185,2024-11-06T15:11:06
16782,5,7,1,650,41,691,2024-11-06T16:48:30
16783,5,6,1,1200,75,1275,2024-11-06T16:59:01
16784,5,20,1,520,32,552,2024-11-06T16:24:39
16785,10,2,1,1065,67,1132,2024-11-06T16:56:55
16786,2,27,1,1820,114,1934,2024-11-06T16:19:58
16787,6,2,1,1840,115,1955,2024-11-06T16:42:32
16788,8,18,1,625,39,664,2024-11-06T16:39:22
16789,6,15,1,580,36,616,2024-11-06T16:52:51
16790,3,32,1,1205,75,1280,2024-11-06T16:42:29
16791,1,11,1,580,36,616,2024-11-06T16:27:41
16792,7,25,1,1225,77,1302,2024-11-06T16:14:21
16793,4,8,1,580,36,616,2024-11-06T16:51:17
16794,2,40,1,1550,97,1647,2024-11-06T17:13:35
16795,1,10,1,650,41,691,2024-11-06T17:38:00
16796,5,20,1,970,61,1031,2024-11-06T17:15:12
16797,3,24,1,1205,75,1280,2024-11-06T17:22:37
16798,10,46,1,2415,151,2566,2024-11-06T17:44:12
16799,7,9,1,0,0,0,2024-11-06T17:19:12
16800,3,29,1,1230,77,1307,2024-11-06T17:37:21
16801,3,50,1,0,0,0,2024-11-06T17:09:38
16802,1,41,1,1785,112,1897,2024-11-06T17:42:20
16803,6,13,1,0,0,0,2024-11-06T17:36:54
16804,1,39,1,625,39,664,2024-11-06T17:29:11
16805,9,4,1,580,36,616,2024-11-06T17:51:53
16806,6,16,1,1925,120,2045,2024-11-06T18:36:38
16807,8,6,1,2450,153,2603,2024-11-06T18:48:15
16808,2,19,1,580,36,616,2024-11-06T18:34:11
16809,10,36,1,580,36,616,2024-11-06T18:43:38
16810,10,18,1,2470,154,2624,2024-11-06T18:44:58
16811,1,48,1,650,41,691,2024-11-06T18:27:03
16812,10,42,1,1880,118,1998,2024-11-06T18:23:17
16813,8,20,1,2320,145,2465,2024-11-06T18:05:12
16814,6,2,1,1720,108,1828,2024-11-06T19:42:47
16815,6,6,1,1395,87,1482,2024-11-06T19:09:12
16816,8,15,1,1115,70,1185,2024-11-06T19:36:14
16817,1,22,1,625,39,664,2024-11-06T19:50:15
16818,2,17,1,0,0,0,2024-11-06T19:58:17
16819,2,6,1,1830,114,1944,2024-11-06T19:35:07
16820,2,2,1,1810,113,1923,2024-11-06T19:00:45
16821,2,3,1,600,38,638,2024-11-06T19:49:13
16822,5,46,1,465,29,494,2024-11-06T19:34:07
16823,8,14,1,1225,77,1302,2024-11-06T20:26:11
16824,2,11,1,930,58,988,2024-11-06T20:12:48
16825,4,6,1,465,29,494,2024-11-06T20:05:25
16826,10,12,1,650,41,691,2024-11-06T20:46:29
16827,2,2,1,0,0,0,2024-11-06T20:25:59
16828,4,36,1,485,30,515,2024-11-06T20:56:58
16829,2,20,1,625,39,664,2024-11-06T20:40:17
16830,8,13,1,625,39,664,2024-11-06T20:15:54
16831,8,38,1,650,41,691,2024-11-06T20:14:01
16832,2,3,1,0,0,0,2024-11-06T20:36:32
16833,10,19,1,650,41,691,2024-11-06T21:35:38
16834,9,37,1,600,38,638,2024-11-06T21:40:58
16835,5,26,1,1855,116,1971,2024-11-06T21:05:24
16836,5,27,1,2180,136,2316,2024-11-06T22:10:22
16837,10,8,1,465,29,494,2024-11-06T22:15:19
16838,4,14,1,625,39,664,2024-11-06T22:52:29
16839,4,24,1,1830,114,1944,2024-11-06T23:40:15
16840,9,1,1,1610,101,1711,2024-11-06T23:17:26
16841,2,32,1,1740,109,1849,2024-11-06T23:30:32
16842,7,20,1,1945,122,2067,2024-11-06T23:19:19
16843,6,35,1,650,41,691,2024-11-07T00:27:26
16844,6,34,1,600,38,638,2024-11-07T00:48:53
16845,9,23,1,1275,80,1355,2024-11-07T00:38:24
16846,4,2,1,1250,78,1328,2024-11-07T00:57:46
16847,3,50,1,600,38,638,2024-11-07T01:31:54
16848,10,42,1,1230,77,1307,2024-11-07T01:25:13
16849,10,38,1,2550,159,2709,2024-11-07T01:47:30
16850,9,29,1,1900,119,2019,2024-11-07T02:18:54
16851,3,14,1,625,39,664,2024-11-07T02:04:53
16852,8,28,1,650,41,691,2024-11-07T02:29:48
16853,5,24,1,650,41,691,2024-11-07T02:05:29
16854,5,22,1,1665,104,1769,2024-11-07T03:53:34
16855,3,44,1,1765,110,1875,2024-11-07T03:53:56
16856,3,41,1,1225,77,1302,2024-11-07T03:27:13
16857,9,43,1,1900,119,2019,2024-11-07T04:05:59
16858,10,17,1,580,36,616,2024-11-07T04:41:16
16859,2,38,1,580,36,616,2024-11-07T04:13:13
16860,9,50,1,2525,158,2683,2024-11-07T04:43:23
16861,2,45,1,1740,109,1849,2024-11-07T05:19:22
16862,8,1,1,1200,75,1275,2024-11-07T05:34:06
16863,9,38,1,1655,103,1758,2024-11-07T05:03:22
16864,9,14,1,1850,116,1966,2024-11-07T05:28:48
16865,6,42,1,2130,133,2263,2024-11-07T06:25:19
16866,9,33,1,625,39,664,2024-11-07T06:12:15
16867,8,7,1,950,59,1009,2024-11-07T06:37:23
16868,1,36,1,1275,80,1355,2024-11-07T06:44:50
16869,5,7,1,1875,117,1992,2024-11-07T07:51:12
16870,8,30,1,600,38,638,2024-11-07T07:53:50
16871,5,35,1,650,41,691,2024-11-07T07:14:29
16872,5,1,1,1135,71,1206,2024-11-07T07:00:27
16873,7,29,1,580,36,616,2024-11-07T07:48:47
16874,9,18,1,625,39,664,2024-11-07T07:48:16
16875,5,30,1,1205,75,1280,2024-11-07T07:15:36
16876,9,42,1,1200,75,1275,2024-11-07T07:36:17
16877,8,28,1,2385,149,2534,2024-11-07T07:15:17
16878,2,12,1,970,61,1031,2024-11-07T07:30:06
16879,5,10,1,2535,158,2693,2024-11-07T08:23:19
16880,2,31,1,650,41,691,2024-11-07T08:30:12
16881,6,6,1,465,29,494,2024-11-07T08:25:12
16882,10,23,1,1115,70,1185,2024-11-07T08:35:22
16883,3,20,1,580,36,616,2024-11-07T08:23:25
16884,8,8,1,1740,109,1849,2024-11-07T08:36:59
16885,4,36,1,465,29,494,2024-11-07T08:07:21
16886,2,5,1,2340,146,2486,2024-11-07T08:34:10
16887,7,41,1,0,0,0,2024-11-07T08:15:18
16888,7,35,1,625,39,664,2024-11-07T08:14:37
16889,7,4,1,650,41,691,2024-11-07T08:59:17
16890,5,36,1,650,41,691,2024-11-07T09:53:15
16891,6,8,1,1275,80,1355,2024-11-07T09:48:30
16892,8,14,1,600,38,638,2024-11-07T09:00:22
16893,1,25,1,1275,80,1355,2024-11-07T09:37:23
16894,8,17,1,1620,101,1721,2024-11-07T09:11:58
16895,10,34,1,485,30,515,2024-11-07T09:44:42
16896,7,9,1,1145,72,1217,2024-11-07T09:53:15
16897,3,7,1,650,41,691,2024-11-07T09:38:09
16898,1,25,1,580,36,616,2024-11-07T09:01:38
16899,6,36,1,3080,192,3272,2024-11-07T09:20:25
16900,5,13,1,1045,65,1110,2024-11-07T09:43:08
16901,3,17,1,1580,99,1679,2024-11-07T10:41:15
16902,2,15,1,695,43,738,2024-11-07T10:46:24
16903,10,19,1,465,29,494,2024-11-07T10:57:03
16904,4,45,1,465,29,494,2024-11-07T10:40:38
16905,3,38,1,2130,133,2263,2024-11-07T10:21:31
16906,1,29,1,485,30,515,2024-11-07T10:46:33
16907,1,8,1,1320,82,1402,2024-11-07T10:48:55
16908,6,22,1,650,41,691,2024-11-07T10:06:41
16909,6,44,1,1275,80,1355,2024-11-07T10:54:05
16910,2,7,1,1090,68,1158,2024-11-07T10:41:48
16911,4,44,1,1275,80,1355,2024-11-07T10:16:31
16912,8,35,1,2525,158,2683,2024-11-07T10:27:36
16913,5,50,1,465,29,494,2024-11-07T10:36:22
16914,3,39,1,485,30,515,2024-11-07T10:39:45
16915,8,6,1,1145,72,1217,2024-11-07T10:14:54
16916,6,21,1,1250,78,1328,2024-11-07T10:06:40
16917,6,25,1,1830,114,1944,2024-11-07T10:09:05
16918,5,18,1,695,43,738,2024-11-07T11:04:34
16919,6,49,1,485,30,515,2024-11-07T11:06:35
16920,5,43,1,580,36,616,2024-11-07T11:07:17
16921,8,30,1,1950,122,2072,2024-11-07T11:51:02
16922,9,28,1,1320,82,1402,2024-11-07T11:12:19
16923,8,5,1,1850,116,1966,2024-11-07T11:28:33
16924,5,21,1,485,30,515,2024-11-07T11:55:54
16925,2,11,1,1170,73,1243,2024-11-07T11:25:46
16926,7,30,1,2180,136,2316,2024-11-07T11:42:31
16927,2,41,1,650,41,691,2024-11-07T11:56:37
16928,3,29,1,520,32,552,2024-11-07T11:41:02
16929,7,10,1,930,58,988,2024-11-07T11:14:13
16930,8,6,1,1065,67,1132,2024-11-07T11:15:24
16931,10,32,1,625,39,664,2024-11-07T11:01:56
16932,7,3,1,2435,152,2587,2024-11-07T11:36:20
16933,4,35,1,1250,78,1328,2024-11-07T11:56:17
16934,10,48,1,465,29,494,2024-11-07T11:58:05
16935,5,34,1,580,36,616,2024-11-07T12:15:02
16936,2,30,1,650,41,691,2024-11-07T12:35:58
16937,1,2,1,580,36,616,2024-11-07T12:07:58
16938,9,23,1,1250,78,1328,2024-11-07T12:11:57
16939,9,26,1,1045,65,1110,2024-11-07T12:09:08
16940,8,49,1,0,0,0,2024-11-07T12:15:06
16941,3,2,1,0,0,0,2024-11-07T12:39:46
16942,7,18,1,650,41,691,2024-11-07T12:07:28
16943,7,50,1,625,39,664,2024-11-07T12:13:16
16944,5,36,1,950,59,1009,2024-11-07T12:02:29
16945,6,30,1,1770,111,1881,2024-11-07T12:30:30
16946,8,22,1,625,39,664,2024-11-07T12:00:02
16947,2,1,1,1275,80,1355,2024-11-07T12:36:12
16948,10,25,1,985,62,1047,2024-11-07T12:31:00
16949,6,43,1,1180,74,1254,2024-11-07T12:45:16
16950,5,36,1,1145,72,1217,2024-11-07T12:38:43
16951,8,32,1,1830,114,1944,2024-11-07T13:07:08
16952,8,25,1,485,30,515,2024-11-07T13:01:01
16953,7,2,1,465,29,494,2024-11-07T13:01:37
16954,10,29,1,465,29,494,2024-11-07T13:13:30
16955,5,34,1,650,41,691,2024-11-07T13:46:07
16956,10,21,1,1250,78,1328,2024-11-07T13:28:11
16957,8,21,1,2330,146,2476,2024-11-07T13:08:26
16958,9,27,1,1760,110,1870,2024-11-07T13:59:46
16959,5,11,1,600,38,638,2024-11-07T13:53:35
16960,9,8,1,1300,81,1381,2024-11-07T13:31:41
16961,9,12,1,695,43,738,2024-11-07T13:45:56
16962,7,21,1,1345,84,1429,2024-11-07T13:40:12
16963,1,8,1,1880,118,1998,2024-11-07T13:24:14
16964,1,46,1,650,41,691,2024-11-07T13:38:01
16965,7,3,1,970,61,1031,2024-11-07T13:07:43
16966,7,41,1,0,0,0,2024-11-07T13:19:32
16967,6,43,1,1925,120,2045,2024-11-07T14:19:05
16968,3,15,1,625,39,664,2024-11-07T14:36:42
16969,10,43,1,1205,75,1280,2024-11-07T14:53:48
16970,3,10,1,0,0,0,2024-11-07T14:24:34
16971,2,5,1,1135,71,1206,2024-11-07T14:04:53
16972,4,31,1,1715,107,1822,2024-11-07T14:36:01
16973,5,50,1,650,41,691,2024-11-07T14:59:28
16974,7,23,1,1855,116,1971,2024-11-07T14:22:13
16975,5,41,1,0,0,0,2024-11-07T14:19:53
16976,3,33,1,650,41,691,2024-11-07T14:53:30
16977,4,32,1,1160,72,1232,2024-11-07T14:46:08
16978,7,44,1,465,29,494,2024-11-07T14:29:48
16979,4,19,1,0,0,0,2024-11-07T15:39:53
16980,4,30,1,930,58,988,2024-11-07T15:41:14
16981,3,41,1,2365,148,2513,2024-11-07T15:46:43
16982,6,23,1,1580,99,1679,2024-11-07T15:54:22
16983,8,23,1,625,39,664,2024-11-07T15:48:32
16984,6,24,1,650,41,691,2024-11-07T15:30:33
16985,7,41,1,650,41,691,2024-11-07T15:29:04
16986,1,14,1,1690,106,1796,2024-11-07T15:58:36
16987,2,1,1,485,30,515,2024-11-07T15:18:08
16988,9,14,1,1300,81,1381,2024-11-07T15:51:55
16989,8,42,1,1760,110,1870,2024-11-07T15:40:29
16990,5,26,1,600,38,638,2024-11-07T15:05:07
16991,3,50,1,1740,109,1849,2024-11-07T15:16:13
16992,7,2,1,1855,116,1971,2024-11-07T16:51:42
16993,7,34,1,650,41,691,2024-11-07T16:51:06
16994,6,12,1,600,38,638,2024-11-07T16:49:42
16995,7,4,1,0,0,0,2024-11-07T16:57:39
16996,1,34,1,1160,72,1232,2024-11-07T16:03:29
16997,4,26,1,600,38,638,2024-11-07T16:49:49
16998,9,48,1,1090,68,1158,2024-11-07T16:37:03
16999,6,32,1,650,41,691,2024-11-07T16:54:51
17000,5,17,1,1110,69,1179,2024-11-07T16:50:47
17001,10,38,1,1970,123,2093,2024-11-07T16:24:50
17002,3,18,1,1275,80,1355,2024-11-07T16:45:54
17003,7,9,1,465,29,494,2024-11-07T16:25:29
17004,3,42,1,1110,69,1179,2024-11-07T17:00:43
17005,8,42,1,625,39,664,2024-11-07T17:41:35
17006,10,26,1,650,41,691,2024-11-07T17:45:38
17007,4,19,1,1160,72,1232,2024-11-07T17:11:40
17008,1,23,1,0,0,0,2024-11-07T17:46:11
17009,2,19,1,1205,75,1280,2024-11-07T17:02:29
17010,8,17,1,650,41,691,2024-11-07T17:35:12
17011,1,9,1,1735,108,1843,2024-11-07T17:49:23
17012,4,25,1,0,0,0,2024-11-07T17:06:09
17013,10,29,1,3250,203,3453,2024-11-07T17:52:07
17014,3,9,1,1250,78,1328,2024-11-07T17:13:44
17015,7,31,1,0,0,0,2024-11-07T17:02:14
17016,10,43,1,1895,118,2013,2024-11-07T17:10:04
17017,8,14,1,0,0,0,2024-11-07T18:42:46
17018,7,10,1,650,41,691,2024-11-07T18:41:30
17019,2,24,1,485,30,515,2024-11-07T18:53:05
17020,1,28,1,1875,117,1992,2024-11-07T18:04:58
17021,6,46,1,0,0,0,2024-11-07T18:01:36
17022,9,29,1,1810,113,1923,2024-11-07T18:41:48
17023,3,42,1,580,36,616,2024-11-07T18:16:59
17024,6,36,1,1850,116,1966,2024-11-07T18:03:11
17025,7,39,1,465,29,494,2024-11-07T18:26:19
17026,8,19,1,1875,117,1992,2024-11-07T18:35:14
17027,3,31,1,1575,98,1673,2024-11-07T19:30:20
17028,8,39,1,465,29,494,2024-11-07T19:24:44
17029,3,9,1,465,29,494,2024-11-07T19:30:02
17030,7,13,1,1715,107,1822,2024-11-07T19:52:50
17031,8,6,1,1135,71,1206,2024-11-07T19:14:06
17032,6,42,1,1740,109,1849,2024-11-07T19:18:15
17033,5,49,1,2575,161,2736,2024-11-07T19:25:01
17034,4,15,1,0,0,0,2024-11-07T19:29:26
17035,4,47,1,625,39,664,2024-11-07T20:06:43
17036,5,38,1,1180,74,1254,2024-11-07T20:56:04
17037,10,9,1,650,41,691,2024-11-07T20:18:52
17038,7,18,1,625,39,664,2024-11-07T20:23:00
17039,9,4,1,1065,67,1132,2024-11-07T20:49:20
17040,9,23,1,485,30,515,2024-11-07T20:37:52
17041,8,48,1,1785,112,1897,2024-11-07T20:47:01
17042,5,32,1,970,61,1031,2024-11-07T20:16:04
17043,8,39,1,580,36,616,2024-11-07T21:33:28
17044,1,15,1,1300,81,1381,2024-11-07T21:01:43
17045,9,4,1,1850,116,1966,2024-11-07T21:51:57
17046,8,47,1,1925,120,2045,2024-11-07T22:33:19
17047,7,49,1,1770,111,1881,2024-11-07T22:55:06
17048,5,32,1,520,32,552,2024-11-07T22:20:16
17049,5,18,1,1205,75,1280,2024-11-07T23:57:46
17050,10,15,1,1740,109,1849,2024-11-07T23:50:09
17051,7,22,1,950,59,1009,2024-11-07T23:03:33
17052,2,48,1,650,41,691,2024-11-07T23:00:25
17053,1,30,1,2575,161,2736,2024-11-08T00:23:52
17054,2,8,1,1230,77,1307,2024-11-08T00:13:01
17055,7,15,1,1765,110,1875,2024-11-08T00:23:36
17056,2,8,1,1740,109,1849,2024-11-08T01:36:37
17057,9,31,1,1110,69,1179,2024-11-08T01:29:25
17058,7,44,1,0,0,0,2024-11-08T01:09:21
17059,8,11,1,1300,81,1381,2024-11-08T02:41:47
17060,6,26,1,580,36,616,2024-11-08T02:58:05
17061,6,50,1,2900,181,3081,2024-11-08T02:07:18
17062,6,21,1,1275,80,1355,2024-11-08T03:30:11
17063,1,50,1,1900,119,2019,2024-11-08T03:30:14
17064,8,46,1,1200,75,1275,2024-11-08T03:20:02
17065,3,11,1,0,0,0,2024-11-08T03:28:33
17066,6,25,1,1250,78,1328,2024-11-08T03:39:16
17067,5,25,1,1710,107,1817,2024-11-08T04:01:13
17068,6,41,1,0,0,0,2024-11-08T04:17:53
17069,3,35,1,580,36,616,2024-11-08T04:34:09
17070,3,9,1,625,39,664,2024-11-08T04:44:34
17071,9,46,1,1300,81,1381,2024-11-08T05:54:39
17072,9,46,1,1205,75,1280,2024-11-08T05:03:19
17073,2,29,1,1275,80,1355,2024-11-08T05:47:31
17074,4,31,1,1300,81,1381,2024-11-08T05:21:29
17075,3,13,1,0,0,0,2024-11-08T06:26:27
17076,10,21,1,2455,153,2608,2024-11-08T06:01:01
17077,10,23,1,1230,77,1307,2024-11-08T06:57:59
17078,7,13,1,1085,68,1153,2024-11-08T06:13:55
17079,7,50,1,2180,136,2316,2024-11-08T07:31:24
17080,6,19,1,1300,81,1381,2024-11-08T07:23:55
17081,1,32,1,1205,75,1280,2024-11-08T07:38:56
17082,10,49,1,625,39,664,2024-11-08T07:00:13
17083,7,15,1,1665,104,1769,2024-11-08T07:10:15
17084,2,46,1,1550,97,1647,2024-11-08T07:32:52
17085,3,13,1,650,41,691,2024-11-08T07:29:55
17086,6,20,1,1040,65,1105,2024-11-08T07:06:59
17087,5,40,1,650,41,691,2024-11-08T07:17:46
17088,2,8,1,970,61,1031,2024-11-08T07:19:36
17089,6,42,1,1090,68,1158,2024-11-08T08:41:43
17090,1,9,1,0,0,0,2024-11-08T08:39:48
17091,7,6,1,2505,157,2662,2024-11-08T08:02:42
17092,7,38,1,2505,157,2662,2024-11-08T08:15:33
17093,3,12,1,650,41,691,2024-11-08T08:00:05
17094,2,18,1,2410,151,2561,2024-11-08T08:25:02
17095,6,28,1,1900,119,2019,2024-11-08T08:28:15
17096,2,10,1,1275,80,1355,2024-11-08T08:22:11
17097,1,4,1,0,0,0,2024-11-08T08:46:55
17098,7,8,1,1205,75,1280,2024-11-08T08:39:09
17099,10,38,1,1300,81,1381,2024-11-08T09:33:49
17100,6,40,1,600,38,638,2024-11-08T09:08:28
17101,2,42,1,1250,78,1328,2024-11-08T09:08:29
17102,1,30,1,1810,113,1923,2024-11-08T09:17:52
17103,1,32,1,3200,200,3400,2024-11-08T09:03:30
17104,8,12,1,1925,120,2045,2024-11-08T09:46:28
17105,6,41,1,1300,81,1381,2024-11-08T09:30:36
17106,6,5,1,1160,72,1232,2024-11-08T09:48:46
17107,8,17,1,1065,67,1132,2024-11-08T09:48:50
17108,8,22,1,1300,81,1381,2024-11-08T09:19:23
17109,10,16,1,580,36,616,2024-11-08T10:20:29
17110,1,4,1,1300,81,1381,2024-11-08T10:39:25
17111,10,25,1,1900,119,2019,2024-11-08T10:02:06
17112,5,25,1,625,39,664,2024-11-08T10:10:38
17113,2,13,1,625,39,664,2024-11-08T10:20:27
17114,7,23,1,1250,78,1328,2024-11-08T10:54:58
17115,6,49,1,580,36,616,2024-11-08T10:51:53
17116,6,7,1,625,39,664,2024-11-08T10:14:56
17117,5,35,1,485,30,515,2024-11-08T10:23:44
17118,7,11,1,0,0,0,2024-11-08T10:49:32
17119,9,12,1,1250,78,1328,2024-11-08T10:34:13
17120,2,39,1,650,41,691,2024-11-08T10:20:29
17121,9,19,1,2205,138,2343,2024-11-08T10:55:08
17122,2,18,1,1135,71,1206,2024-11-08T10:27:30
17123,7,46,1,1580,99,1679,2024-11-08T10:35:22
17124,2,3,1,1250,78,1328,2024-11-08T10:49:35
17125,5,32,1,600,38,638,2024-11-08T10:02:34
17126,3,44,1,520,32,552,2024-11-08T11:29:30
17127,1,43,1,600,38,638,2024-11-08T11:15:57
17128,4,50,1,1810,113,1923,2024-11-08T11:39:58
17129,5,18,1,0,0,0,2024-11-08T11:36:21
17130,8,16,1,520,32,552,2024-11-08T11:21:59
17131,10,46,1,625,39,664,2024-11-08T11:44:49
17132,3,46,1,970,61,1031,2024-11-08T11:45:32
17133,3,13,1,2435,152,2587,2024-11-08T11:15:02
17134,5,29,1,695,43,738,2024-11-08T11:13:04
17135,6,28,1,580,36,616,2024-11-08T11:14:50
17136,2,17,1,0,0,0,2024-11-08T11:14:33
17137,2,19,1,1085,68,1153,2024-11-08T11:19:16
17138,7,27,1,1810,113,1923,2024-11-08T11:44:46
17139,1,30,1,1205,75,1280,2024-11-08T11:59:59
17140,7,6,1,1875,117,1992,2024-11-08T11:38:10
17141,3,7,1,625,39,664,2024-11-08T11:47:23
17142,3,43,1,1205,75,1280,2024-11-08T12:55:09
17143,4,23,1,650,41,691,2024-11-08T12:30:39
17144,7,32,1,2390,149,2539,2024-11-08T12:22:33
17145,3,50,1,650,41,691,2024-11-08T12:31:46
17146,5,15,1,1250,78,1328,2024-11-08T12:08:54
17147,4,32,1,1045,65,1110,2024-11-08T12:44:33
17148,2,49,1,0,0,0,2024-11-08T12:42:51
17149,3,50,1,650,41,691,2024-11-08T12:49:21
17150,7,27,1,1115,70,1185,2024-11-08T12:14:30
17151,8,41,1,625,39,664,2024-11-08T12:57:30
17152,9,17,1,1620,101,1721,2024-11-08T12:55:23
17153,10,10,1,1225,77,1302,2024-11-08T12:14:31
17154,10,24,1,1230,77,1307,2024-11-08T12:12:23
17155,10,10,1,580,36,616,2024-11-08T12:49:00
17156,4,26,1,2550,159,2709,2024-11-08T12:37:27
17157,5,41,1,1670,104,1774,2024-11-08T12:30:18
17158,10,31,1,695,43,738,2024-11-08T13:12:33
17159,2,12,1,1250,78,1328,2024-11-08T13:11:11
17160,9,26,1,625,39,664,2024-11-08T13:09:49
17161,2,22,1,1715,107,1822,2024-11-08T13:56:39
17162,9,24,1,465,29,494,2024-11-08T13:39:48
17163,8,6,1,1830,114,1944,2024-11-08T13:22:56
17164,1,44,1,695,43,738,2024-11-08T13:46:12
17165,8,31,1,1855,116,1971,2024-11-08T13:21:36
17166,10,25,1,1200,75,1275,2024-11-08T13:49:08
17167,8,8,1,2430,152,2582,2024-11-08T13:50:44
17168,3,18,1,1205,75,1280,2024-11-08T13:16:32
17169,10,36,1,1345,84,1429,2024-11-08T13:57:21
17170,9,23,1,1830,114,1944,2024-11-08T13:36:13
17171,7,14,1,485,30,515,2024-11-08T13:48:45
17172,3,43,1,1820,114,1934,2024-11-08T13:38:34
17173,5,8,1,1275,80,1355,2024-11-08T13:02:57
17174,3,24,1,1040,65,1105,2024-11-08T14:45:22
17175,9,33,1,650,41,691,2024-11-08T14:35:02
17176,3,20,1,600,38,638,2024-11-08T14:51:55
17177,4,40,1,2345,147,2492,2024-11-08T14:35:14
17178,4,37,1,1090,68,1158,2024-11-08T14:22:13
17179,2,32,1,580,36,616,2024-11-08T14:23:56
17180,9,44,1,580,36,616,2024-11-08T14:50:39
17181,5,2,1,1040,65,1105,2024-11-08T14:55:27
17182,2,42,1,695,43,738,2024-11-08T14:59:16
17183,1,29,1,2410,151,2561,2024-11-08T14:23:32
17184,2,12,1,1715,107,1822,2024-11-08T14:27:49
17185,9,9,1,1230,77,1307,2024-11-08T14:26:12
17186,2,47,1,1110,69,1179,2024-11-08T14:54:09
17187,7,26,1,1230,77,1307,2024-11-08T15:03:14
17188,3,1,1,485,30,515,2024-11-08T15:21:44
17189,7,23,1,1170,73,1243,2024-11-08T15:31:16
17190,6,26,1,1200,75,1275,2024-11-08T15:39:41
17191,1,9,1,625,39,664,2024-11-08T15:56:41
17192,2,16,1,1345,84,1429,2024-11-08T15:15:00
17193,1,49,1,625,39,664,2024-11-08T15:06:27
17194,5,45,1,1205,75,1280,2024-11-08T15:35:02
17195,2,15,1,1435,90,1525,2024-11-08T15:43:13
17196,1,8,1,1065,67,1132,2024-11-08T15:39:24
17197,9,20,1,1300,81,1381,2024-11-08T15:22:10
17198,9,30,1,0,0,0,2024-11-08T15:56:44
17199,2,36,1,625,39,664,2024-11-08T15:16:25
17200,8,5,1,1645,103,1748,2024-11-08T16:06:20
17201,5,38,1,1045,65,1110,2024-11-08T16:28:56
17202,6,38,1,1715,107,1822,2024-11-08T16:59:19
17203,2,28,1,650,41,691,2024-11-08T16:17:27
17204,7,31,1,485,30,515,2024-11-08T16:36:56
17205,5,47,1,650,41,691,2024-11-08T16:17:49
17206,8,17,1,650,41,691,2024-11-08T16:59:29
17207,10,17,1,625,39,664,2024-11-08T16:32:32
17208,9,44,1,650,41,691,2024-11-08T16:11:59
17209,7,32,1,1005,63,1068,2024-11-08T16:12:47
